access,authority,category,category_local,error,full_info,headers,project,publication_date,publication_datetime,publication_lastmodified,publication_time,source,source_file_url,source_filename,source_page_url,source_scraper,title,year
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Brec’h (Morbihan)
Avis tacite du 12 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010861
    
        Formulaire PLU n°2023-010861
            
                pdf - 943.1 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010861
            
                pdf - 118.2 ko
            
        
    
    


    
        2023ACB61
            
                pdf - 74.4 ko","{'Content-Length': '121048', 'Date': 'Tue, 16 Jul 2024 14:26:48 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 13:17:39 GMT', 'Etag': '""6501b673-1d8d8""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du plan local d'urbanisme de Brec'h (56),2023-09-13,2023-09-13 13:17:39 UTC,"Wed, 13 Sep 2023 13:17:39 GMT",13:17:39 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10861_3_annexe_rubrique_6_autoevaluation.pdf,10861_3_annexe_rubrique_6_autoevaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-010861,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Brec’h (Morbihan)
Avis tacite du 12 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010861
    
        Formulaire PLU n°2023-010861
            
                pdf - 943.1 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010861
            
                pdf - 118.2 ko
            
        
    
    


    
        2023ACB61
            
                pdf - 74.4 ko","{'Content-Length': '965773', 'Date': 'Tue, 16 Jul 2024 14:26:51 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 13:18:29 GMT', 'Etag': '""6501b6a5-ebc8d""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du plan local d'urbanisme de Brec'h (56),2023-09-13,2023-09-13 13:18:29 UTC,"Wed, 13 Sep 2023 13:18:29 GMT",13:18:29 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10861_fiche_examen_au_cas_par_cas.pdf,10861_fiche_examen_au_cas_par_cas.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010861,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de Saint-Brieuc Armor Agglomération (Côtes-d’Armor)
Avis tacite du 12 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010853
    
        Formulaire PLU n°2023-010853
            
                pdf - 362.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010853
            
                pdf - 653.2 ko
            
        
    
    


    
        2023ACB62
            
                pdf - 72.7 ko","{'Content-Length': '74474', 'Date': 'Tue, 16 Jul 2024 14:26:53 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 13:19:10 GMT', 'Etag': '""6501b6ce-122ea""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Binic (22),2023-09-13,2023-09-13 13:19:10 UTC,"Wed, 13 Sep 2023 13:19:10 GMT",13:19:10 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10853_ac_tacite_ms2_plu_binic_22_2023acb62.pdf,10853_ac_tacite_ms2_plu_binic_22_2023acb62.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB62,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de Saint-Brieuc Armor Agglomération (Côtes-d’Armor)
Avis tacite du 12 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010853
    
        Formulaire PLU n°2023-010853
            
                pdf - 362.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010853
            
                pdf - 653.2 ko
            
        
    
    


    
        2023ACB62
            
                pdf - 72.7 ko","{'Content-Length': '668828', 'Date': 'Tue, 16 Jul 2024 14:26:54 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 13:19:48 GMT', 'Etag': '""6501b6f4-a349c""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Binic (22),2023-09-13,2023-09-13 13:19:48 UTC,"Wed, 13 Sep 2023 13:19:48 GMT",13:19:48 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10853_annexe_notice_modif_plu_binic_zoneue.pdf,10853_annexe_notice_modif_plu_binic_zoneue.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-010853,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de Saint-Brieuc Armor Agglomération (Côtes-d’Armor)
Avis tacite du 12 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010853
    
        Formulaire PLU n°2023-010853
            
                pdf - 362.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010853
            
                pdf - 653.2 ko
            
        
    
    


    
        2023ACB62
            
                pdf - 72.7 ko","{'Content-Length': '371276', 'Date': 'Tue, 16 Jul 2024 14:26:56 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 13 Sep 2023 13:20:20 GMT', 'Etag': '""6501b714-5aa4c""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Binic (22),2023-09-13,2023-09-13 13:20:20 UTC,"Wed, 13 Sep 2023 13:20:20 GMT",13:20:20 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10853_cerfa_saisine_autorite_environnementale_annexe_2_formulaire_plu_mef.pdf,10853_cerfa_saisine_autorite_environnementale_annexe_2_formulaire_plu_mef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010853,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Montauban-de-Bretagne (Ille-et-Vialine)
Avis conforme : cette évolution requiert la réalisation d’une évaluation environnementale
Avis du 21 septembre 2023 / 2023-010823
    
        2023ACB63
            
                pdf - 110.8 ko","{'Content-Length': '113503', 'Date': 'Tue, 16 Jul 2024 14:26:58 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 21 Sep 2023 12:06:08 GMT', 'Etag': '""650c31b0-1bb5f""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification n°5 du plan local d'urbanisme de Montauban-de-Bretagne (35),2023-09-21,2023-09-21 12:06:08 UTC,"Thu, 21 Sep 2023 12:06:08 GMT",12:06:08 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10823_avisconforme_modif5plumontaubandebretagne_acb63.pdf,10823_avisconforme_modif5plumontaubandebretagne_acb63.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB63,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pléneuf-Val-André (Côtes-d’Armor)
Avis tacite du 28 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-0010908
    
        Formulaire PLU n°2023-0010908
            
                pdf - 949.4 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-0010908
            
                pdf - 1.8 Mo
            
        
    
    


    
        2023ACB64
            
                pdf - 73.1 ko","{'Content-Length': '74904', 'Date': 'Tue, 16 Jul 2024 14:27:00 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 28 Sep 2023 09:44:14 GMT', 'Etag': '""65154aee-12498""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°3 du plan local d'urbanisme de Pléneuf-Val-André (22),2023-09-28,2023-09-28 09:44:14 UTC,"Thu, 28 Sep 2023 09:44:14 GMT",09:44:14 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10908_ac_tacite_modificationsimplifiee3_plui_pleneufvalandre_22_2023acb64.pdf,10908_ac_tacite_modificationsimplifiee3_plui_pleneufvalandre_22_2023acb64.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB64,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pléneuf-Val-André (Côtes-d’Armor)
Avis tacite du 28 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-0010908
    
        Formulaire PLU n°2023-0010908
            
                pdf - 949.4 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-0010908
            
                pdf - 1.8 Mo
            
        
    
    


    
        2023ACB64
            
                pdf - 73.1 ko","{'Content-Length': '1878854', 'Date': 'Tue, 16 Jul 2024 14:27:02 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 28 Sep 2023 09:45:01 GMT', 'Etag': '""65154b1d-1cab46""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°3 du plan local d'urbanisme de Pléneuf-Val-André (22),2023-09-28,2023-09-28 09:45:01 UTC,"Thu, 28 Sep 2023 09:45:01 GMT",09:45:01 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/rubrique_6_autoevaluation.pdf,rubrique_6_autoevaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-0010908,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Pléneuf-Val-André (Côtes-d’Armor)
Avis tacite du 28 septembre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-0010908
    
        Formulaire PLU n°2023-0010908
            
                pdf - 949.4 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-0010908
            
                pdf - 1.8 Mo
            
        
    
    


    
        2023ACB64
            
                pdf - 73.1 ko","{'Content-Length': '972139', 'Date': 'Tue, 16 Jul 2024 14:27:03 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 28 Sep 2023 09:45:35 GMT', 'Etag': '""65154b3f-ed56b""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°3 du plan local d'urbanisme de Pléneuf-Val-André (22),2023-09-28,2023-09-28 09:45:35 UTC,"Thu, 28 Sep 2023 09:45:35 GMT",09:45:35 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/annexe_2_formulaire.pdf,annexe_2_formulaire.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-0010908,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Redon (Ille-et-Vilaine)
Avis tacite du 2 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-10920
    
        Formulaire PLU n°2023-010920
            
                pdf - 648.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010920
            
                pdf - 198.3 ko
            
        
    
    


    
        2023ACB65
            
                pdf - 83.8 ko","{'Content-Length': '85838', 'Date': 'Tue, 16 Jul 2024 14:27:05 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 02 Oct 2023 09:24:43 GMT', 'Etag': '""651a8c5b-14f4e""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification n° 1 du plan local d'urbanisme de Redon (35),2023-10-02,2023-10-02 09:24:43 UTC,"Mon, 02 Oct 2023 09:24:43 GMT",09:24:43 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10920_ac_tacite_modif1_plu_redon_35_2023acb65_mentionsigne.pdf,10920_ac_tacite_modif1_plu_redon_35_2023acb65_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB65,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Redon (Ille-et-Vilaine)
Avis tacite du 2 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-10920
    
        Formulaire PLU n°2023-010920
            
                pdf - 648.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010920
            
                pdf - 198.3 ko
            
        
    
    


    
        2023ACB65
            
                pdf - 83.8 ko","{'Content-Length': '203037', 'Date': 'Tue, 16 Jul 2024 14:27:07 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 02 Oct 2023 09:31:27 GMT', 'Etag': '""651a8def-3191d""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification n° 1 du plan local d'urbanisme de Redon (35),2023-10-02,2023-10-02 09:31:27 UTC,"Mon, 02 Oct 2023 09:31:27 GMT",09:31:27 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/4-redon_m1_plu_annexe_3_auto-evaluation.pdf,4-redon_m1_plu_annexe_3_auto-evaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-010920,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Redon (Ille-et-Vilaine)
Avis tacite du 2 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-10920
    
        Formulaire PLU n°2023-010920
            
                pdf - 648.6 ko
            
        
    
    


    
        Annexe auto-évaluation n°2023-010920
            
                pdf - 198.3 ko
            
        
    
    


    
        2023ACB65
            
                pdf - 83.8 ko","{'Content-Length': '664214', 'Date': 'Tue, 16 Jul 2024 14:27:08 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 02 Oct 2023 09:27:36 GMT', 'Etag': '""651a8d08-a2296""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification n° 1 du plan local d'urbanisme de Redon (35),2023-10-02,2023-10-02 09:27:36 UTC,"Mon, 02 Oct 2023 09:27:36 GMT",09:27:36 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/1-redon_modification_1_plu_formulaire_saisine_mrae.pdf,1-redon_modification_1_plu_formulaire_saisine_mrae.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010920,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Lancieux (Côtes-d’Armor)
Avis tacite du 5 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010916
    
        Formulaire PLU n° 2023-010916
            
                pdf - 596.2 ko
            
        
    
    


    
        Annexe auto-évaluation n° 2023-010916
            
                pdf - 777.6 ko
            
        
    
    


    
        2023ACB66
            
                pdf - 84.2 ko","{'Content-Length': '86270', 'Date': 'Tue, 16 Jul 2024 14:27:10 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 05 Oct 2023 07:33:54 GMT', 'Etag': '""651e66e2-150fe""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Lancieux (22),2023-10-05,2023-10-05 07:33:54 UTC,"Thu, 05 Oct 2023 07:33:54 GMT",07:33:54 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10916_avis_tacite_ms2_plu_lancieux_22_2023acb66_mentionsigne.pdf,10916_avis_tacite_ms2_plu_lancieux_22_2023acb66_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB66,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Lancieux (Côtes-d’Armor)
Avis tacite du 5 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010916
    
        Formulaire PLU n° 2023-010916
            
                pdf - 596.2 ko
            
        
    
    


    
        Annexe auto-évaluation n° 2023-010916
            
                pdf - 777.6 ko
            
        
    
    


    
        2023ACB66
            
                pdf - 84.2 ko","{'Content-Length': '796227', 'Date': 'Tue, 16 Jul 2024 14:27:11 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 05 Oct 2023 07:35:11 GMT', 'Etag': '""651e672f-c2643""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Lancieux (22),2023-10-05,2023-10-05 07:35:11 UTC,"Thu, 05 Oct 2023 07:35:11 GMT",07:35:11 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/6_auto_evaluation.pdf,6_auto_evaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n° 2023-010916,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Lancieux (Côtes-d’Armor)
Avis tacite du 5 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010916
    
        Formulaire PLU n° 2023-010916
            
                pdf - 596.2 ko
            
        
    
    


    
        Annexe auto-évaluation n° 2023-010916
            
                pdf - 777.6 ko
            
        
    
    


    
        2023ACB66
            
                pdf - 84.2 ko","{'Content-Length': '610498', 'Date': 'Tue, 16 Jul 2024 14:27:13 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 05 Oct 2023 07:34:41 GMT', 'Etag': '""651e6711-950c2""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du plan local d'urbanisme de Lancieux (22),2023-10-05,2023-10-05 07:34:41 UTC,"Thu, 05 Oct 2023 07:34:41 GMT",07:34:41 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/annexe_2_formulaire_autoevaluation_plu_mef.pdf,annexe_2_formulaire_autoevaluation_plu_mef.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n° 2023-010916,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Theix-Noyalo (Morbihan)
Avis tacite du 9 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010930
    
        Formulaire PLU n°2023-010930
            
                pdf - 1 Mo
            
        
    
    


    
        Annexe auto-évaluation n°2023-010930
            
                pdf - 1.1 Mo
            
        
    
    


    
        2023ACB67
            
                pdf - 85.6 ko","{'Content-Length': '87640', 'Date': 'Tue, 16 Jul 2024 14:27:14 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 09 Oct 2023 08:58:37 GMT', 'Etag': '""6523c0bd-15658""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Modification simplifiée du plan local d'urbanisme de Theix-Noyalo (56),2023-10-09,2023-10-09 08:58:37 UTC,"Mon, 09 Oct 2023 08:58:37 GMT",08:58:37 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/10930_avis_tacite_ms_plu_theixnoaylo_56_2023acb67_mentionsigne.pdf,10930_avis_tacite_ms_plu_theixnoaylo_56_2023acb67_mentionsigne.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Avis conforme 2023ACB67,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Theix-Noyalo (Morbihan)
Avis tacite du 9 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010930
    
        Formulaire PLU n°2023-010930
            
                pdf - 1 Mo
            
        
    
    


    
        Annexe auto-évaluation n°2023-010930
            
                pdf - 1.1 Mo
            
        
    
    


    
        2023ACB67
            
                pdf - 85.6 ko","{'Content-Length': '1139624', 'Date': 'Tue, 16 Jul 2024 14:27:16 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 09 Oct 2023 08:59:38 GMT', 'Etag': '""6523c0fa-1163a8""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée du plan local d'urbanisme de Theix-Noyalo (56),2023-10-09,2023-10-09 08:59:38 UTC,"Mon, 09 Oct 2023 08:59:38 GMT",08:59:38 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/auto-evaluation.pdf,auto-evaluation.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Annexe auto-évaluation n°2023-010930,2023
private,MRAe Bretagne,Cas par cas,Avis conformes,False,"Avis étudié à la demande de la commune de Theix-Noyalo (Morbihan)
Avis tacite du 9 octobre 2023 (réputé favorable à l’exposé mentionné au 2° de l’article R. 104-34) / 2023-010930
    
        Formulaire PLU n°2023-010930
            
                pdf - 1 Mo
            
        
    
    


    
        Annexe auto-évaluation n°2023-010930
            
                pdf - 1.1 Mo
            
        
    
    


    
        2023ACB67
            
                pdf - 85.6 ko","{'Content-Length': '1081069', 'Date': 'Tue, 16 Jul 2024 14:27:18 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 09 Oct 2023 08:59:09 GMT', 'Etag': '""6523c0dd-107eed""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée du plan local d'urbanisme de Theix-Noyalo (56),2023-10-09,2023-10-09 08:59:09 UTC,"Mon, 09 Oct 2023 08:59:09 GMT",08:59:09 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/formulaire_cerfa_etude_cas_par_cas.pdf,formulaire_cerfa_etude_cas_par_cas.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-conformes-de-la-mrae-bretagne-en-2023-a1220.html?lang=fr,MRAe Scraper,Formulaire PLU n°2023-010930,2023
